1,0.876193
2,0.852863
3,0.861082
4,0.866119
5,0.865058
6,0.868505
7,0.864528
8,0.866384
9,0.864528
10,0.865854
11,0.859491
12,0.861612
13,0.863998
14,0.864793
15,0.864793
16,0.866119
17,0.865589
18,0.863203
19,0.862672
20,0.862142
21,0.860551
22,0.861612
23,0.860021
24,0.862142
25,0.863468
26,0.863203
27,0.860551
28,0.862142
29,0.858696
30,0.85631
